order_id,product_id,customer_id,order_date,return_date,product_category,product_price,quantity,return_reason,return_status,days_to_return,payment_method,shipping_method,discount_applied,source
ORD00002982,PROD00002982,USER00002982,2023-08-30,,Clothing,255.03,3,,Not Returned,,Gift Card,Standard,37.57,synthetic_returns
ORD00003526,PROD00003526,USER00003526,2023-08-30,,Books,134.5,1,,Not Returned,,Gift Card,Standard,43.94,synthetic_returns
ORD00004294,PROD00004294,USER00004294,2023-08-30,,Books,460.16,5,,Not Returned,,Debit Card,Standard,26.15,synthetic_returns
ORD00001210,PROD00001210,USER00001210,2023-08-31,2024-08-03,Electronics,221.51,1,Defective,Returned,338.0,PayPal,Express,38.52,synthetic_returns
ORD00001642,PROD00001642,USER00001642,2023-08-31,2024-12-05,Electronics,119.99,3,Defective,Returned,462.0,Debit Card,Express,8.28,synthetic_returns
ORD00002392,PROD00002392,USER00002392,2023-08-31,2023-08-16,Home,153.49,4,Wrong item,Returned,-15.0,Gift Card,Next-Day,32.06,synthetic_returns
ORD00000106,PROD00000106,USER00000106,2023-09-03,2023-04-04,Books,448.84,2,Changed mind,Returned,-152.0,Gift Card,Express,26.3,synthetic_returns
ORD00003100,PROD00003100,USER00003100,2023-09-03,,Home,122.41,4,,Not Returned,,Credit Card,Standard,19.51,synthetic_returns
ORD00001010,PROD00001010,USER00001010,2023-09-04,,Electronics,70.46,1,,Not Returned,,Gift Card,Standard,44.07,synthetic_returns
ORD00005748,PROD00005748,USER00005748,2023-09-04,,Toys,73.74,4,,Not Returned,,PayPal,Express,43.46,synthetic_returns
ORD00007146,PROD00007146,USER00007146,2023-09-04,,Electronics,233.29,2,,Not Returned,,Debit Card,Next-Day,46.89,synthetic_returns
ORD00008136,PROD00008136,USER00008136,2023-09-04,2023-08-20,Electronics,354.51,3,Wrong item,Returned,-15.0,Debit Card,Express,45.43,synthetic_returns
ORD00002473,PROD00002473,USER00002473,2023-09-05,2023-01-22,Books,447.9,2,Changed mind,Returned,-226.0,Gift Card,Standard,25.49,synthetic_returns
ORD00004414,PROD00004414,USER00004414,2023-09-05,,Clothing,253.3,1,,Not Returned,,Gift Card,Standard,44.99,synthetic_returns
ORD00009173,PROD00009173,USER00009173,2023-09-05,2023-01-17,Toys,141.07,4,Defective,Returned,-231.0,Gift Card,Standard,8.61,synthetic_returns
ORD00003616,PROD00003616,USER00003616,2023-09-06,,Clothing,104.09,1,,Not Returned,,Debit Card,Next-Day,24.61,synthetic_returns
ORD00005082,PROD00005082,USER00005082,2023-09-06,2023-05-05,Electronics,244.59,3,Wrong item,Returned,-124.0,PayPal,Next-Day,12.51,synthetic_returns
ORD00001369,PROD00001369,USER00001369,2023-09-07,2024-04-18,Home,327.77,1,Not as described,Returned,224.0,Gift Card,Express,25.27,synthetic_returns
ORD00002777,PROD00002777,USER00002777,2023-09-08,2023-05-08,Books,257.41,4,Defective,Returned,-123.0,Gift Card,Next-Day,22.37,synthetic_returns
ORD00003148,PROD00003148,USER00003148,2023-09-08,2024-10-28,Clothing,327.87,3,Changed mind,Returned,416.0,Credit Card,Express,32.8,synthetic_returns
ORD00005903,PROD00005903,USER00005903,2023-09-09,2024-07-08,Toys,421.16,1,Wrong item,Returned,303.0,Gift Card,Standard,8.56,synthetic_returns
ORD00006076,PROD00006076,USER00006076,2023-09-09,,Electronics,272.81,1,,Not Returned,,Debit Card,Next-Day,14.5,synthetic_returns
ORD00009459,PROD00009459,USER00009459,2023-09-09,,Toys,382.05,2,,Not Returned,,Credit Card,Next-Day,46.24,synthetic_returns
ORD00002301,PROD00002301,USER00002301,2023-09-10,2024-07-06,Electronics,155.73,3,Wrong item,Returned,300.0,Debit Card,Express,46.2,synthetic_returns
ORD00003574,PROD00003574,USER00003574,2023-09-10,,Clothing,16.51,1,,Not Returned,,Gift Card,Standard,9.66,synthetic_returns
ORD00007958,PROD00007958,USER00007958,2023-09-10,,Clothing,246.44,4,,Not Returned,,Gift Card,Next-Day,39.42,synthetic_returns
ORD00001488,PROD00001488,USER00001488,2023-09-11,2024-08-09,Home,256.97,3,Defective,Returned,333.0,Gift Card,Express,47.64,synthetic_returns
ORD00004514,PROD00004514,USER00004514,2023-09-11,2024-03-03,Clothing,19.25,3,Wrong item,Returned,174.0,Credit Card,Next-Day,2.44,synthetic_returns
ORD00006005,PROD00006005,USER00006005,2023-09-11,2024-03-08,Home,418.21,3,Changed mind,Returned,179.0,Debit Card,Standard,5.49,synthetic_returns
ORD00008001,PROD00008001,USER00008001,2023-09-11,,Toys,283.56,2,,Not Returned,,Credit Card,Express,16.73,synthetic_returns
ORD00000971,PROD00000971,USER00000971,2023-09-12,2023-12-26,Home,495.0,2,Not as described,Returned,105.0,Credit Card,Standard,19.39,synthetic_returns
ORD00008501,PROD00008501,USER00008501,2023-09-12,2024-05-04,Clothing,433.79,1,Not as described,Returned,235.0,Gift Card,Next-Day,39.47,synthetic_returns
ORD00008694,PROD00008694,USER00008694,2023-09-12,2024-03-12,Clothing,228.68,5,Defective,Returned,182.0,Debit Card,Standard,0.59,synthetic_returns
ORD00000388,PROD00000388,USER00000388,2023-09-13,,Home,476.96,3,,Not Returned,,Gift Card,Standard,21.74,synthetic_returns
ORD00002685,PROD00002685,USER00002685,2023-09-13,2023-05-02,Books,308.48,5,Defective,Returned,-134.0,PayPal,Express,32.31,synthetic_returns
ORD00003684,PROD00003684,USER00003684,2023-09-13,2024-02-16,Electronics,336.6,2,Changed mind,Returned,156.0,Gift Card,Standard,18.18,synthetic_returns
ORD00006372,PROD00006372,USER00006372,2023-09-13,2023-03-20,Books,371.75,1,Defective,Returned,-177.0,PayPal,Standard,10.0,synthetic_returns
ORD00008652,PROD00008652,USER00008652,2023-09-13,2024-05-15,Clothing,217.29,5,Wrong item,Returned,245.0,Credit Card,Standard,35.56,synthetic_returns
ORD00008985,PROD00008985,USER00008985,2023-09-13,,Clothing,412.83,3,,Not Returned,,Credit Card,Standard,10.67,synthetic_returns
ORD00004205,PROD00004205,USER00004205,2023-09-14,2024-08-20,Toys,348.46,5,Wrong item,Returned,341.0,Gift Card,Next-Day,16.92,synthetic_returns
ORD00006231,PROD00006231,USER00006231,2023-09-14,2024-05-09,Books,228.9,2,Not as described,Returned,238.0,Gift Card,Express,28.0,synthetic_returns
ORD00005516,PROD00005516,USER00005516,2023-09-15,,Home,85.16,4,,Not Returned,,PayPal,Next-Day,23.08,synthetic_returns
ORD00001536,PROD00001536,USER00001536,2023-09-16,,Books,181.31,2,,Not Returned,,Gift Card,Next-Day,40.59,synthetic_returns
ORD00007625,PROD00007625,USER00007625,2023-09-16,,Clothing,280.14,3,,Not Returned,,Debit Card,Next-Day,25.97,synthetic_returns
ORD00009161,PROD00009161,USER00009161,2023-09-16,,Books,192.82,2,,Not Returned,,PayPal,Next-Day,38.24,synthetic_returns
ORD00001347,PROD00001347,USER00001347,2023-09-17,2023-12-22,Clothing,402.57,1,Defective,Returned,96.0,Debit Card,Standard,48.53,synthetic_returns
ORD00003646,PROD00003646,USER00003646,2023-09-17,,Home,396.16,5,,Not Returned,,Credit Card,Standard,37.43,synthetic_returns
ORD00004822,PROD00004822,USER00004822,2023-09-17,2023-10-24,Toys,277.36,5,Defective,Returned,37.0,Gift Card,Standard,20.98,synthetic_returns
ORD00006128,PROD00006128,USER00006128,2023-09-17,2024-08-24,Books,420.29,3,Not as described,Returned,342.0,Credit Card,Express,48.1,synthetic_returns
ORD00000567,PROD00000567,USER00000567,2023-09-18,2024-04-27,Toys,365.81,4,Defective,Returned,222.0,PayPal,Standard,9.36,synthetic_returns
ORD00001568,PROD00001568,USER00001568,2023-09-18,2024-07-13,Electronics,390.08,3,Not as described,Returned,299.0,Credit Card,Express,18.15,synthetic_returns
ORD00002025,PROD00002025,USER00002025,2023-09-18,,Clothing,90.75,3,,Not Returned,,PayPal,Express,38.39,synthetic_returns
ORD00002128,PROD00002128,USER00002128,2023-09-18,,Books,56.72,2,,Not Returned,,Debit Card,Standard,36.75,synthetic_returns
ORD00007739,PROD00007739,USER00007739,2023-09-20,2023-07-06,Home,347.36,3,Wrong item,Returned,-76.0,Credit Card,Express,26.55,synthetic_returns
ORD00009485,PROD00009485,USER00009485,2023-09-20,,Home,155.67,1,,Not Returned,,Debit Card,Express,22.42,synthetic_returns
ORD00004023,PROD00004023,USER00004023,2023-09-21,,Home,22.81,2,,Not Returned,,Debit Card,Standard,19.31,synthetic_returns
ORD00004003,PROD00004003,USER00004003,2023-09-22,2024-07-19,Clothing,408.47,3,Wrong item,Returned,301.0,Gift Card,Next-Day,36.4,synthetic_returns
ORD00004604,PROD00004604,USER00004604,2023-09-22,2024-07-14,Electronics,40.45,5,Changed mind,Returned,296.0,Credit Card,Next-Day,48.0,synthetic_returns
ORD00005183,PROD00005183,USER00005183,2023-09-22,,Home,191.21,4,,Not Returned,,Gift Card,Express,18.4,synthetic_returns
ORD00000379,PROD00000379,USER00000379,2023-09-23,2023-03-09,Electronics,461.16,3,Not as described,Returned,-198.0,Debit Card,Next-Day,8.5,synthetic_returns
ORD00003101,PROD00003101,USER00003101,2023-09-24,,Electronics,412.51,1,,Not Returned,,Gift Card,Standard,4.43,synthetic_returns
ORD00000554,PROD00000554,USER00000554,2023-09-25,2024-09-14,Books,391.94,5,Not as described,Returned,355.0,Debit Card,Express,28.18,synthetic_returns
ORD00003279,PROD00003279,USER00003279,2023-09-25,,Toys,74.0,1,,Not Returned,,Debit Card,Standard,13.4,synthetic_returns
ORD00005470,PROD00005470,USER00005470,2023-09-25,,Books,76.93,1,,Not Returned,,Gift Card,Next-Day,46.5,synthetic_returns
ORD00007750,PROD00007750,USER00007750,2023-09-25,2024-08-30,Books,270.01,3,Defective,Returned,340.0,Debit Card,Express,28.99,synthetic_returns
ORD00003032,PROD00003032,USER00003032,2023-09-26,,Toys,44.55,5,,Not Returned,,Credit Card,Standard,12.69,synthetic_returns
ORD00008728,PROD00008728,USER00008728,2023-09-26,2023-04-13,Home,453.99,5,Wrong item,Returned,-166.0,Gift Card,Express,18.33,synthetic_returns
ORD00000970,PROD00000970,USER00000970,2023-09-27,,Clothing,213.75,5,,Not Returned,,Debit Card,Standard,30.05,synthetic_returns
ORD00001597,PROD00001597,USER00001597,2023-09-27,,Clothing,114.15,2,,Not Returned,,PayPal,Next-Day,33.17,synthetic_returns
ORD00001740,PROD00001740,USER00001740,2023-09-27,,Home,385.41,5,,Not Returned,,Gift Card,Next-Day,33.37,synthetic_returns
ORD00006297,PROD00006297,USER00006297,2023-09-27,2024-01-31,Books,106.27,3,Wrong item,Returned,126.0,Debit Card,Standard,27.76,synthetic_returns
ORD00003914,PROD00003914,USER00003914,2023-10-01,2023-09-19,Toys,115.11,5,Changed mind,Returned,-12.0,PayPal,Standard,21.86,synthetic_returns
ORD00006400,PROD00006400,USER00006400,2023-10-01,,Clothing,11.14,1,,Not Returned,,Credit Card,Next-Day,46.77,synthetic_returns
ORD00006789,PROD00006789,USER00006789,2023-10-01,2024-10-20,Toys,129.22,3,Defective,Returned,385.0,Credit Card,Express,45.91,synthetic_returns
ORD00008570,PROD00008570,USER00008570,2023-10-01,2024-09-04,Toys,137.68,3,Wrong item,Returned,339.0,Debit Card,Express,16.96,synthetic_returns
ORD00000092,PROD00000092,USER00000092,2023-10-02,2024-02-27,Home,394.71,4,Changed mind,Returned,148.0,Gift Card,Next-Day,16.01,synthetic_returns
ORD00000837,PROD00000837,USER00000837,2023-10-03,2024-12-03,Toys,169.56,4,Changed mind,Returned,427.0,Gift Card,Express,44.65,synthetic_returns
ORD00005454,PROD00005454,USER00005454,2023-10-03,2023-05-19,Clothing,385.3,4,Changed mind,Returned,-137.0,Debit Card,Express,36.52,synthetic_returns
ORD00006855,PROD00006855,USER00006855,2023-10-03,2024-05-17,Toys,168.08,5,Changed mind,Returned,227.0,PayPal,Standard,15.39,synthetic_returns
ORD00002114,PROD00002114,USER00002114,2023-10-04,,Books,85.24,4,,Not Returned,,Debit Card,Standard,3.89,synthetic_returns
ORD00002251,PROD00002251,USER00002251,2023-10-04,,Clothing,269.52,4,,Not Returned,,Gift Card,Express,24.74,synthetic_returns
ORD00002492,PROD00002492,USER00002492,2023-10-04,,Toys,191.86,2,,Not Returned,,PayPal,Express,19.93,synthetic_returns
ORD00006756,PROD00006756,USER00006756,2023-10-04,2023-07-28,Books,467.87,4,Not as described,Returned,-68.0,Gift Card,Next-Day,44.58,synthetic_returns
ORD00005651,PROD00005651,USER00005651,2023-10-05,,Clothing,195.07,1,,Not Returned,,Credit Card,Standard,19.11,synthetic_returns
ORD00001888,PROD00001888,USER00001888,2023-10-06,2024-11-03,Toys,246.46,2,Wrong item,Returned,394.0,Debit Card,Standard,45.18,synthetic_returns
ORD00006672,PROD00006672,USER00006672,2023-10-06,,Clothing,180.01,4,,Not Returned,,PayPal,Standard,42.45,synthetic_returns
ORD00007348,PROD00007348,USER00007348,2023-10-06,,Clothing,409.29,4,,Not Returned,,PayPal,Next-Day,41.05,synthetic_returns
ORD00007573,PROD00007573,USER00007573,2023-10-06,,Books,361.87,5,,Not Returned,,Gift Card,Standard,16.5,synthetic_returns
ORD00004484,PROD00004484,USER00004484,2023-10-07,2023-11-28,Toys,402.38,4,Defective,Returned,52.0,Credit Card,Next-Day,3.26,synthetic_returns
ORD00004903,PROD00004903,USER00004903,2023-10-07,2024-07-02,Home,442.46,4,Wrong item,Returned,269.0,Gift Card,Next-Day,46.28,synthetic_returns
ORD00006755,PROD00006755,USER00006755,2023-10-07,,Home,124.53,1,,Not Returned,,Credit Card,Express,9.19,synthetic_returns
ORD00009608,PROD00009608,USER00009608,2023-10-07,,Toys,198.75,2,,Not Returned,,Gift Card,Express,28.58,synthetic_returns
ORD00001208,PROD00001208,USER00001208,2023-10-08,2024-05-31,Clothing,344.72,4,Changed mind,Returned,236.0,PayPal,Express,19.49,synthetic_returns
ORD00001595,PROD00001595,USER00001595,2023-10-08,2023-05-25,Clothing,34.47,3,Changed mind,Returned,-136.0,Debit Card,Standard,25.29,synthetic_returns
ORD00008009,PROD00008009,USER00008009,2023-10-08,2024-09-23,Electronics,222.88,4,Wrong item,Returned,351.0,PayPal,Next-Day,25.25,synthetic_returns
ORD00000107,PROD00000107,USER00000107,2023-10-09,,Toys,168.68,2,,Not Returned,,PayPal,Standard,44.53,synthetic_returns
ORD00004656,PROD00004656,USER00004656,2023-10-09,2024-12-15,Home,367.51,1,Changed mind,Returned,433.0,Credit Card,Express,36.31,synthetic_returns
ORD00007166,PROD00007166,USER00007166,2023-10-09,,Books,136.55,3,,Not Returned,,PayPal,Next-Day,7.48,synthetic_returns
ORD00009056,PROD00009056,USER00009056,2023-10-09,,Books,31.22,5,,Not Returned,,Credit Card,Next-Day,26.07,synthetic_returns
ORD00002157,PROD00002157,USER00002157,2023-10-10,2023-01-17,Books,43.77,5,Defective,Returned,-266.0,Debit Card,Express,7.91,synthetic_returns
ORD00003798,PROD00003798,USER00003798,2023-10-10,,Clothing,177.61,5,,Not Returned,,PayPal,Standard,31.78,synthetic_returns
ORD00000789,PROD00000789,USER00000789,2023-10-11,2023-04-09,Clothing,418.68,2,Not as described,Returned,-185.0,Gift Card,Standard,8.03,synthetic_returns
ORD00005938,PROD00005938,USER00005938,2023-10-11,,Toys,236.39,5,,Not Returned,,PayPal,Standard,0.32,synthetic_returns
ORD00000710,PROD00000710,USER00000710,2023-10-12,2023-06-20,Books,6.99,1,Wrong item,Returned,-114.0,Gift Card,Next-Day,11.14,synthetic_returns
ORD00001937,PROD00001937,USER00001937,2023-10-12,,Books,382.49,5,,Not Returned,,PayPal,Express,11.49,synthetic_returns
ORD00003095,PROD00003095,USER00003095,2023-10-12,,Toys,187.55,4,,Not Returned,,PayPal,Express,46.39,synthetic_returns
ORD00003894,PROD00003894,USER00003894,2023-10-12,,Toys,60.89,3,,Not Returned,,Debit Card,Next-Day,25.74,synthetic_returns
ORD00007811,PROD00007811,USER00007811,2023-10-12,2024-04-11,Home,27.45,3,Wrong item,Returned,182.0,PayPal,Express,43.92,synthetic_returns
ORD00000447,PROD00000447,USER00000447,2023-10-13,,Electronics,245.17,4,,Not Returned,,PayPal,Express,42.65,synthetic_returns
ORD00002794,PROD00002794,USER00002794,2023-10-13,2023-05-29,Electronics,197.4,4,Not as described,Returned,-137.0,Gift Card,Next-Day,25.57,synthetic_returns
ORD00009410,PROD00009410,USER00009410,2023-10-13,2024-02-17,Clothing,213.8,2,Not as described,Returned,127.0,PayPal,Express,46.41,synthetic_returns
ORD00000349,PROD00000349,USER00000349,2023-10-14,2023-12-22,Home,249.94,5,Wrong item,Returned,69.0,Gift Card,Standard,4.54,synthetic_returns
ORD00001095,PROD00001095,USER00001095,2023-10-14,,Books,253.72,2,,Not Returned,,Debit Card,Standard,43.76,synthetic_returns
ORD00001851,PROD00001851,USER00001851,2023-10-14,,Home,336.99,5,,Not Returned,,Credit Card,Express,4.58,synthetic_returns
ORD00008771,PROD00008771,USER00008771,2023-10-14,,Home,26.63,4,,Not Returned,,Debit Card,Express,8.25,synthetic_returns
ORD00002802,PROD00002802,USER00002802,2023-10-15,2023-09-29,Clothing,370.26,3,Wrong item,Returned,-16.0,Gift Card,Standard,47.12,synthetic_returns
ORD00003485,PROD00003485,USER00003485,2023-10-15,2023-07-16,Toys,239.26,1,Wrong item,Returned,-91.0,PayPal,Next-Day,46.75,synthetic_returns
ORD00005379,PROD00005379,USER00005379,2023-10-15,,Books,125.72,2,,Not Returned,,Debit Card,Next-Day,5.62,synthetic_returns
ORD00005638,PROD00005638,USER00005638,2023-10-15,,Home,191.13,4,,Not Returned,,Debit Card,Standard,42.56,synthetic_returns
ORD00006800,PROD00006800,USER00006800,2023-10-15,,Electronics,440.94,1,,Not Returned,,Gift Card,Next-Day,29.08,synthetic_returns
ORD00008028,PROD00008028,USER00008028,2023-10-15,2024-11-25,Toys,418.27,1,Defective,Returned,407.0,Credit Card,Standard,17.82,synthetic_returns
ORD00006213,PROD00006213,USER00006213,2023-10-16,,Clothing,253.99,5,,Not Returned,,Debit Card,Express,40.06,synthetic_returns
ORD00007753,PROD00007753,USER00007753,2023-10-16,,Home,304.13,1,,Not Returned,,Debit Card,Express,10.82,synthetic_returns
ORD00005202,PROD00005202,USER00005202,2023-10-17,,Clothing,199.55,1,,Not Returned,,Credit Card,Next-Day,7.32,synthetic_returns
ORD00005623,PROD00005623,USER00005623,2023-10-18,2023-06-02,Clothing,377.53,5,Not as described,Returned,-138.0,Gift Card,Next-Day,18.38,synthetic_returns
ORD00007920,PROD00007920,USER00007920,2023-10-18,2023-03-19,Home,411.69,2,Changed mind,Returned,-213.0,Credit Card,Standard,17.65,synthetic_returns
ORD00000914,PROD00000914,USER00000914,2023-10-19,,Home,481.7,5,,Not Returned,,Credit Card,Express,47.15,synthetic_returns
ORD00005718,PROD00005718,USER00005718,2023-10-19,2024-10-13,Toys,54.76,1,Defective,Returned,360.0,Gift Card,Standard,18.21,synthetic_returns
ORD00009054,PROD00009054,USER00009054,2023-10-19,,Electronics,394.99,1,,Not Returned,,Gift Card,Next-Day,12.85,synthetic_returns
ORD00009579,PROD00009579,USER00009579,2023-10-19,2024-01-18,Clothing,207.44,4,Changed mind,Returned,91.0,Credit Card,Standard,44.66,synthetic_returns
ORD00000259,PROD00000259,USER00000259,2023-10-20,,Electronics,35.8,2,,Not Returned,,PayPal,Express,9.85,synthetic_returns
ORD00002405,PROD00002405,USER00002405,2023-10-20,,Books,434.96,4,,Not Returned,,PayPal,Express,30.84,synthetic_returns
ORD00003350,PROD00003350,USER00003350,2023-10-20,,Electronics,395.18,2,,Not Returned,,Gift Card,Express,18.31,synthetic_returns
ORD00005414,PROD00005414,USER00005414,2023-10-20,,Clothing,195.17,4,,Not Returned,,Credit Card,Express,28.85,synthetic_returns
ORD00009700,PROD00009700,USER00009700,2023-10-21,2023-02-01,Clothing,382.82,1,Wrong item,Returned,-262.0,Gift Card,Standard,38.54,synthetic_returns
ORD00001550,PROD00001550,USER00001550,2023-10-22,2024-05-30,Books,286.67,1,Defective,Returned,221.0,Credit Card,Standard,10.16,synthetic_returns
ORD00005702,PROD00005702,USER00005702,2023-10-22,2024-07-24,Electronics,191.24,5,Defective,Returned,276.0,Debit Card,Standard,10.69,synthetic_returns
ORD00007398,PROD00007398,USER00007398,2023-10-22,2024-05-02,Electronics,421.66,2,Wrong item,Returned,193.0,Gift Card,Standard,23.34,synthetic_returns
ORD00001123,PROD00001123,USER00001123,2023-10-23,2024-06-26,Home,385.15,1,Defective,Returned,247.0,Credit Card,Express,37.99,synthetic_returns
ORD00005940,PROD00005940,USER00005940,2023-10-23,,Home,120.52,3,,Not Returned,,Credit Card,Standard,21.87,synthetic_returns
ORD00008310,PROD00008310,USER00008310,2023-10-23,2023-02-01,Clothing,466.92,1,Wrong item,Returned,-264.0,Debit Card,Standard,41.99,synthetic_returns
ORD00008489,PROD00008489,USER00008489,2023-10-23,2024-05-24,Home,432.74,4,Wrong item,Returned,214.0,Gift Card,Next-Day,41.57,synthetic_returns
ORD00000334,PROD00000334,USER00000334,2023-10-24,,Home,208.84,4,,Not Returned,,Credit Card,Next-Day,17.03,synthetic_returns
ORD00005910,PROD00005910,USER00005910,2023-10-24,,Books,490.49,1,,Not Returned,,Debit Card,Standard,12.97,synthetic_returns
ORD00000462,PROD00000462,USER00000462,2023-10-25,,Electronics,59.54,5,,Not Returned,,PayPal,Next-Day,38.84,synthetic_returns
ORD00001915,PROD00001915,USER00001915,2023-10-25,,Books,485.7,2,,Not Returned,,PayPal,Express,12.69,synthetic_returns
